sample_fp	plate	cycle	well	tile	channel
/mnt/data/uluru/input_sbs/plate_1/c7/A2_34_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	34	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_34_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	34	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_35_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	35	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_35_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	35	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_35_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	35	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_35_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	35	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_35_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	35	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_36_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	36	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_36_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	36	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_36_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	36	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_36_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	36	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_36_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	36	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_37_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	37	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_37_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	37	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_37_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	37	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_37_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	37	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_37_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	37	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_38_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	38	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_38_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	38	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_38_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	38	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_38_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	38	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_38_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	38	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_39_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	39	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_39_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	39	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_39_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	39	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_39_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	39	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_39_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	39	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_40_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	40	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_40_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	40	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_40_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	40	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_40_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	40	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_40_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	40	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_41_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	41	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_41_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	41	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_41_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	41	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_41_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	41	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_41_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	41	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_42_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	42	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_42_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	42	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_42_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	42	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_42_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	42	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_42_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	42	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_43_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	43	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_43_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	43	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_43_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	43	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_43_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	43	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_43_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	43	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_44_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	44	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_44_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	44	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_44_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	44	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_44_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	44	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_44_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	44	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_45_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	45	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_45_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	45	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_45_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	45	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_45_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	45	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_45_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	45	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_46_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	46	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_46_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	46	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_46_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	46	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_46_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	46	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_46_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	46	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_47_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	47	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_47_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	47	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_47_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	47	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_47_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	47	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_47_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	47	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_48_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	48	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_48_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	48	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_48_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	48	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_48_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	48	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_48_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	48	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_49_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	49	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_49_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	49	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_49_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	49	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_49_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	49	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_49_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	49	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_50_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	50	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_50_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	50	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_50_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	50	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_50_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	50	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_50_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	50	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_51_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	51	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_51_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	51	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_51_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	51	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_51_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	51	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_51_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	51	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_52_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	52	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_52_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	52	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_52_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	52	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_52_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	52	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_52_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	52	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_53_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	53	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_53_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	53	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_53_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	53	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_53_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	53	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_53_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	53	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_54_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	54	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_54_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	54	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_54_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	54	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_54_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	54	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_54_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	54	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_55_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	55	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_55_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	55	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_55_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	55	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_55_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	55	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_55_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	55	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_56_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	56	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_56_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	56	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_56_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	56	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_56_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	56	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_56_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	56	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_57_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	57	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_57_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	57	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_57_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	57	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_57_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	57	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_57_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	57	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_58_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	58	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_58_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	58	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_58_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	58	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_58_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	58	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_58_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	58	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_59_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	59	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_59_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	59	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_59_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	59	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_59_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	59	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_59_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	59	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_60_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	60	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_60_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	60	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_60_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	60	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_60_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	60	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_60_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	60	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_61_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	61	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_61_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	61	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_61_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	61	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_61_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	61	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_61_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	61	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_62_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	62	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_62_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	62	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_62_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	62	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_62_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	62	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_62_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	62	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_63_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	63	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_63_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	63	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_63_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	63	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_63_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	63	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_63_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	63	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_64_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	64	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_64_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	64	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_64_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	64	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_64_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	64	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_64_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	64	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_65_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	65	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_65_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	65	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_65_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	65	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_65_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	65	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_65_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	65	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_66_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	66	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_66_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	66	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_66_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	66	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_66_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	66	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_66_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	66	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_67_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	67	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_67_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	67	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_67_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	67	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_67_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	67	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_67_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	67	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_68_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	68	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_68_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	68	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_68_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	68	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_68_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	68	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_68_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	68	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_69_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	69	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_69_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	69	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_69_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	69	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_69_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	69	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_69_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	69	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_70_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	70	405_nm_Ex
/mnt/data/uluru/input_sbs/plate_1/c7/A2_70_0_Fluorescence_561_nm_Ex_-_1.tiff	1	7	A2	70	561_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_70_0_Fluorescence_561_nm_Ex_-_2.tiff	1	7	A2	70	561_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_70_0_Fluorescence_638_nm_Ex_-_1.tiff	1	7	A2	70	638_nm_Ex_-_1
/mnt/data/uluru/input_sbs/plate_1/c7/A2_70_0_Fluorescence_638_nm_Ex_-_2.tiff	1	7	A2	70	638_nm_Ex_-_2
/mnt/data/uluru/input_sbs/plate_1/c7/A2_71_0_Fluorescence_405_nm_Ex.tiff	1	7	A2	71	405_nm_Ex
